case_id,case_name,case_alias,tech_id,tech_name,case_description,obs_terminal
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Anomalous Encryption of User Files: .vmx File Extension,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Anomalous Encryption of User Files: .vsdx File Extension,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Anomalous Encryption of User Files: .vsv File Extension,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Anomalous Encryption of User Files: .work File Extension,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Anomalous Encryption of User Files: .xls File Extension,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Anomalous Encryption of User Files: .xvd File Extension,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Anomalous Encryption of User Files: .zip File Extension,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,"Anomalous Encryption of User Files: Files with .3ds, .7z, .accdb, .ai, .asp, .aspx, .avhd, .back, .bak, .c, .cfg, .conf, .cpp, .cs, 
.ctl, .dbf, .disk, .djvu, .doc, .docx., .dwg, .eml, .fdb, .gz, .h, .hdd, .kdbx, .mail, 
.mdb, .msg, .nrg, .ora, .ost, .ova, .ovf, .pdf, .php, .pmf, .ppt, .pptx, .pst, .pvi, 
.py, .pyc, .rar, .rtf, .sln, .sql, .tar, .vbox, .vbs, .vcb, .vdi, .vfd, .vmc, .vmdk, 
.vmsd, .vmx, .vsdx, .vsv, .work, .xls, .xlsx, .xvd, and .zip Extensions: Bulk File Encyrption",TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,CRYPT_FLAG in Sector 32 of Master Boot Record (MBR) Is Set to 0,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,CRYPT_FLAG in Sector 32 of Master Boot Record (MBR) Is Set to 0: Anomalous Encryption of Master File Table,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,cmd.exe Anomalously Used to Spawn Command-Line Interface (Windows Event ID 4666),TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,cmd.exe Initialized (Windows Event ID 4668),TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0872,Indicator Removal on Host,Anomalous Command Prompt Entry to Delete Windows Event Logs (Windows Event ID 1102),FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0872,Indicator Removal on Host,Anomalous Command Prompt Entry to Delete Windows Event Logs (Windows Event ID 1102): wevtutil cl Setup,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0872,Indicator Removal on Host,Anomalous Command Prompt Entry to Delete Windows Event Logs (Windows Event ID 1102): wevtutil cl System,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0872,Indicator Removal on Host,Anomalous Command Prompt Entry to Delete Windows Event Logs (Windows Event ID 1102): wevtutil cl Security,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0872,Indicator Removal on Host,Anomalous Command Prompt Entry to Delete Windows Event Logs (Windows Event ID 1102): wevtutil cl Application,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0872,Indicator Removal on Host,Anomalous Command Prompt Entry to Delete Windows Event Logs (Windows Event ID 1102): fsutil usn deletejournal /D %c:,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0872,Indicator Removal on Host,"Anomalous Command Prompt Entry to Delete Windows Event Logs (Windows Event ID 1102): wevtutil cl Setup, wevtutil cl System, wevtutil cl Security, wevtutil cl Application, and fsutil usn deletejournal /D %c:: Anomalous Use of Native Utility to Execute Commands",TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,Windows System Anomalously Reboots,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,Windows System Anomalously Reboots: Using Command /c schtasks /Create/SC once /TN “” /TR “C:\Windows\system32\shutdown.exe /r /f” /ST <HH:MM>,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,Scheduled Task Was Enabled (Windows Event ID 4700),TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,Windows System Anomalously Shuts Down,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,Windows System Anomalously Shuts Down: Via Application Programming Interface (API) Command NTRaiseHardError,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,cmd.exe Anomalously Used to Spawn Command-Line Interface (Windows Event ID 4666),TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0807,Command-Line Interface,cmd.exe Initialized (Windows Event ID 4668),TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0834,Native API,Executable Calls Windows Application Programming Interface (API) Anomalously,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0834,Native API,Executable Calls Windows Application Programming Interface (API) Anomalously: shutdown.exe,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0834,Native API,Executable Calls Windows Application Programming Interface (API) Anomalously: system32,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0834,Native API,Executable Calls Windows Application Programming Interface (API) Anomalously: NTRaiseHardError,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0834,Native API,"Executable Calls Windows Application Programming Interface (API) Anomalously: shutdown.exe, system32, and NTRaiseHardError: Multiple Executable Calls to Windows Application Programming Interface (API)s to Shutdown System",TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Anomalous System Shutdowns Across Organization,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Windows System Anomalously Reboots,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Windows System Anomalously Reboots: Using Command /c schtasks /Create/SC once /TN “” /TR “C:\Windows\system32\shutdown.exe /r /f” /ST <HH:MM>,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Scheduled Task Was Enabled (Windows Event ID 4700),TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Windows System Anomalously Shuts Down,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Windows System Anomalously Shuts Down: Via Application Programming Interface (API) Command NTRaiseHardError,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0849,Masquerading,Anomalous CHKDSK Screen Is Displayed on Host System,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,CRYPT_FLAG in Sector 32 of Master Boot Record (MBR) Is Set to 1,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,CRYPT_FLAG in Sector 32 of Master Boot Record (MBR) Is Set to 1: Master File Table is Anomalously Encrypted,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,CRYPT_FLAG in Sector 32 of Master Boot Record (MBR) Is Set to 1: Master File Table is Anomalously Encrypted: Encrypted with Salsa20,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Presence of Anomalous Text File,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0809,Data Destruction,Presence of Anomalous Text File: README.txt,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Anomalous System Shutdowns Across Organization,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Scheduled Task Was Enabled (Windows Event ID 4700),TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Windows System Anomalously Shuts Down,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0816,Device Restart/Shutdown,Windows System Anomalously Shuts Down: Via Application Programming Interface (API) Command NTRaiseHardError,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0829,Loss of View,Report of Anomalous Loss of View,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0829,Loss of View,Report of Anomalous Loss of View: Network Systems,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0827,Loss of Control,Report of Anomalous Loss of Control,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0827,Loss of Control,Report of Anomalous Loss of Control: Network Systems,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0826,Loss of Availability,Report of Anomalous Loss of Availability,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0826,Loss of Availability,Report of Anomalous Loss of Availability: Network Systems,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0828,Loss of Productivity and Revenue,Anomalous Decrease in Business Volume,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0828,Loss of Productivity and Revenue,Anomalous Decrease in Business Volume: 20% Decrease,TRUE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0879,Damage to Property,Anomalous Unrecoverable Damage to Computers and Servers,FALSE
13,NOTPETYA MALWARE ATTACK ON AP MOLLER-MAERSK 2017,notpetya,T0879,Damage to Property,"Anomalous Unrecoverable Damage to Computers and Servers: 49,000 Computers and 3,500 Servers",TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Presence of Email Containing an Anomalous Attachment,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Presence of Email Containing an Anomalous Attachment: Microsoft Word Document,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Presence of Email Containing an Anomalous Attachment: Microsoft Word Document: With Anomalous Embedded Scripts,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Presence of Email Containing an Anomalous Attachment: Microsoft Word Document: With Anomalous Embedded Scripts: With Object Linking and Embedding (OLE),TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Presence of Email Containing an Anomalous Attachment: Microsoft Excel Document,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Presence of Email Containing an Anomalous Attachment: Microsoft Excel Document: With Anomalous Embedded Scripts,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Presence of Email Containing an Anomalous Attachment: Microsoft Excel Document: With Anomalous Embedded Scripts: With Object Linking and Embedding (OLE),TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Anomalous Network Traffic,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Anomalous Network Traffic: From External Host to Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0865,Spearphishing Attachment,Anomalous Network Traffic: From External Host to Local Host: Simple Mail Transfer Protocol (SMTP) Over TCP Port 25,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous Network Traffic,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous Network Traffic: From External Host to Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous Network Traffic: From External Host to Local Host: Simple Mail Transfer Protocol (SMTP) Over TCP Port 25,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous Network Traffic: From External Host to Local Host: Access from External Host,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,User Interaction with Anomalous Email,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,User Interaction with Anomalous Email: Opens Anomalous Attachment,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,User Interaction with Anomalous Email: Opens Anomalous Attachment: Microsoft Word Document,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,User Interaction with Anomalous Email: Opens Anomalous Attachment: Microsoft Excel Document,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host: Anomalous User Collecting Credentials,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host: Anomalous Remote Process Execution,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host: Anomalous Remote Process Execution: Associated with PsExec,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Creation of Anomalous Executable on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Creation of Anomalous Executable on Local Host: In %TEMP%\svc{random}.{random number}.exe Directory,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Creation of Anomalous Executable on Local Host: In %TEMP%\svc{random}.{random number}.exe Directory: File Creation Windows Event Log (Sysmon Event ID: 11),TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Execution of Anomalous Executable on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Execution of Anomalous Executable on Local Host: From %TEMP%\svc{random}.{random number}.exe-{random} -{random} {random},TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Execution of Anomalous Executable on Local Host: From %TEMP%\tgytutrc{4 Random Numbers}.exe,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host: Anomalous Processes Spawned,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host: Anomalous Processes Spawned: From PsExec,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host: A New Process Has Been Created (Windows Event ID 4688),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0863,User Execution,Anomalous System Behavior on Local Host: A New Process Has Been Created (Windows Event ID 4688): Associated with Anomalous Spawning of Process,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host: Over TCP Port 135,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host: Over TCP Port 135: Associated with PsExec,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host: Over TCP Port 44,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host: Over TCP Port 44: Associated with PsExec,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Executable Downloaded to Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Executable Downloaded to Local Host: Renamed PsExec Executable,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: An Account Failed to Log On (Windows Event ID 4625),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: An Account Failed to Log On (Windows Event ID 4625): Associated with PsExec,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: A Service Was Installed in the System (Windows Event ID 4697),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: A Service Was Installed in the System (Windows Event ID 4697): PSEXESVC Service Name,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: A Service Was Installed in the System (Windows Event ID 4697): PSEXESVC Service Name: Installed Via PsExec,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: A New Service Was Installed in the System (Windows Event ID 7045),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: A New Service Was Installed in the System (Windows Event ID 7045): PSEXESVC Service Name,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: A New Service Was Installed in the System (Windows Event ID 7045): PSEXESVC Service Name: Installed Via PsExec,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Command Issued Via Command-Line,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,"Anomalous Command Issued Via Command-Line: ""taskkill"" Command",TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: Windows Process Terminated (Windows Event ID 4689),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: Windows Process Terminated (Windows Event ID 4689): Anti-Virus Process Stopped,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Execution of Executable on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Execution of Executable on Local Host: Logoff.exe,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: Registry Key Value Was Modified (Windows Event ID 4657),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: Registry Key Value Was Modified (Windows Event ID 4657): (HKEY_CURRENT_USER\SOFTWARE\Microsoft\RestartManager\Session00{01-20}),TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Creation of Anomalous File on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Creation of Anomalous File on Local Host: .txt File,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Creation of Anomalous File on Local Host: .txt File: README_LOCKED.txt,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host: Over TCP Port 445,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous Network Traffic: From External Host to Local Host: Over TCP Port 445: Associated with Mimikatz,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: An Account was Successfully Logged On (Windows Event ID 4624),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: An Account was Successfully Logged On (Windows Event ID 4624): Anomalous Timestamp,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Anomalous System Behavior on Local Host: Special Privileges Assigned to New Logon (Windows Event ID 4672),TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Download of Anomalous Executable to Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0853,Scripting,Download of Anomalous Executable to Local Host: Mimikatz,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0859,Valid Accounts,Anomalous System Behavior on Local Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0859,Valid Accounts,Anomalous System Behavior on Local Host: An Account was Successfully Logged On (Windows Event ID 4624),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0859,Valid Accounts,Anomalous System Behavior on Local Host: An Account was Successfully Logged On (Windows Event ID 4624): Anomalous Timestamp,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0859,Valid Accounts,Anomalous System Behavior on Local Host: Special Privileges Assigned to New Logon (Windows Event ID 4672),TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0859,Valid Accounts,Anomalous System Behavior on Local Host: The Password Hash of an Account Was Accessed (Windows Event ID 4782),FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0859,Valid Accounts,Anomalous System Behavior on Local Host: The Password Hash of an Account Was Accessed (Windows Event ID 4782): Administrator Hashes,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic: From Local Host to External Host,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol (HTTP) Over TCP Port 80,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol (HTTP) Over TCP Port 80: Hypertext Transfer Protocol (HTTP) GET Request,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol (HTTP) Over TCP Port 80: Hypertext Transfer Protocol (HTTP) GET Request: Associated with Anomalous Executable,FALSE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol (HTTP) Over TCP Port 80: Hypertext Transfer Protocol (HTTP) GET Request: Associated with Anomalous Executable: Lockergoga,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol (HTTP) Over TCP Port 80: Hypertext Transfer Protocol (HTTP) GET Request: Associated with Anomalous Executable: Metasploit,TRUE
14,LOCKERGOGA RANSOMWARE ATTACK ON NORSK HYDRO 2019,norsk,T0843,Program Download,Anomalous Network Traffic: From Local Host to External Host: Hypertext Transfer Protocol (HTTP) Over TCP Port 80: Hypertext Transfer Protocol (HTTP) GET Request: Associated with Anomalous Executable: Mimikatz,TRUE
